2025-07-06 20:52:35.273 [main] WARN  o.s.b.t.j.DuplicateJsonObjectContextCustomizerFactory$DuplicateJsonObjectContextCustomizer - 
2025-07-06 20:58:43.679 [main] WARN  i.s.s.b.a.provider.SpringBootConfigurationProvider - The get method not found for the field 'SeataProperties#accesskey'.
2025-07-06 20:58:43.680 [main] WARN  i.s.s.b.a.provider.SpringBootConfigurationProvider - The get method not found for the field 'SeataProperties#secretkey'.
2025-07-06 20:58:43.696 [main] INFO  io.seata.saga.tm.DefaultSagaTransactionalTemplate - Initializing Global Transaction Clients ... 
2025-07-06 20:58:43.707 [main] INFO  io.seata.core.rpc.netty.NettyClientBootstrap - NettyClientBootstrap has started
2025-07-06 20:58:43.708 [main] INFO  io.seata.discovery.registry.RegistryFactory - use registry center type: file
2025-07-06 20:58:43.716 [main] INFO  io.seata.core.rpc.netty.NettyClientChannelManager - will connect to 8.133.246.113:8091
2025-07-06 20:58:43.720 [main] INFO  io.seata.core.rpc.netty.NettyPoolableFactory - NettyPool create channel to transactionRole:TMROLE,address:8.133.246.113:8091,msg:< RegisterTMRequest{version='1.7.0', applicationId='bgai', transactionServiceGroup='default_tx_group', extraData='ak=null
digest=default_tx_group,192.168.86.8,1751806723718
timestamp=1751806723718
authVersion=V4
vgroup=default_tx_group
ip=192.168.86.8
'} >
2025-07-06 20:58:43.758 [main] INFO  io.seata.core.rpc.netty.TmNettyRemotingClient - register TM success. client version:1.7.0, server version:1.8.1-SNAPSHOT,channel:[id: 0x4394e891, L:/192.168.86.8:57776 - R:/8.133.246.113:8091]
2025-07-06 20:58:43.764 [main] INFO  io.seata.core.rpc.netty.NettyPoolableFactory - register success, cost 34 ms, version:1.8.1-SNAPSHOT,role:TMROLE,channel:[id: 0x4394e891, L:/192.168.86.8:57776 - R:/8.133.246.113:8091]
2025-07-06 20:58:43.764 [main] INFO  io.seata.saga.tm.DefaultSagaTransactionalTemplate - Transaction Manager Client is initialized. applicationId[bgai] txServiceGroup[default_tx_group]
2025-07-06 20:58:43.772 [main] INFO  io.seata.core.rpc.netty.NettyClientBootstrap - NettyClientBootstrap has started
2025-07-06 20:58:43.772 [main] INFO  io.seata.core.rpc.netty.NettyClientChannelManager - will connect to 8.133.246.113:8091
2025-07-06 20:58:43.772 [main] INFO  io.seata.core.rpc.netty.RmNettyRemotingClient - RM will register :jdbc:mysql://8.133.246.113:3306/deepseek
2025-07-06 20:58:43.773 [main] INFO  io.seata.core.rpc.netty.NettyPoolableFactory - NettyPool create channel to transactionRole:RMROLE,address:8.133.246.113:8091,msg:< RegisterRMRequest{resourceIds='jdbc:mysql://8.133.246.113:3306/deepseek', version='1.7.0', applicationId='bgai', transactionServiceGroup='default_tx_group', extraData='null'} >
2025-07-06 20:58:43.799 [main] INFO  io.seata.core.rpc.netty.RmNettyRemotingClient - register RM success. client version:1.7.0, server version:1.8.1-SNAPSHOT,channel:[id: 0xae4c45f8, L:/192.168.86.8:57777 - R:/8.133.246.113:8091]
2025-07-06 20:58:43.800 [main] INFO  io.seata.core.rpc.netty.NettyPoolableFactory - register success, cost 11 ms, version:1.8.1-SNAPSHOT,role:RMROLE,channel:[id: 0xae4c45f8, L:/192.168.86.8:57777 - R:/8.133.246.113:8091]
2025-07-06 20:58:43.800 [main] INFO  io.seata.saga.tm.DefaultSagaTransactionalTemplate - Resource Manager is initialized. applicationId[bgai] txServiceGroup[default_tx_group]
2025-07-06 20:58:43.800 [main] INFO  io.seata.core.rpc.netty.RmNettyRemotingClient - will register resourceId:bgai#default_tx_group
2025-07-06 20:58:43.801 [main] INFO  io.seata.saga.tm.DefaultSagaTransactionalTemplate - Global Transaction Clients are initialized. 
2025-07-06 20:58:43.810 [NettyClientSelector_RMROLE_1_1] INFO  io.seata.rm.AbstractRMHandler - the rm client received response msg [RegisterRMResponse{version='1.8.1-SNAPSHOT', extraData='null', identified=true, resultCode=null, msg='null'}] from tc server.
2025-07-06 20:58:43.839 [main] INFO  i.s.s.engine.repo.impl.StateMachineRepositoryImpl - StateMachine[bgai-saga-transaction] is already exist a same version
2025-07-06 20:58:43.848 [main] INFO  i.s.s.engine.repo.impl.StateMachineRepositoryImpl - StateMachine[ChatCompletionSaga] is already exist a same version
2025-07-06 20:58:45.270 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-auto-1"]
2025-07-06 20:58:45.278 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on ports 8080 (http), 57778 (http) with context path ''
2025-07-06 20:58:45.280 [main] INFO  com.bgpay.bgai.service.impl.UserServiceImpl - 服务器已完全初始化，确认运行端口: 8080
2025-07-06 20:58:45.281 [main] INFO  com.bgpay.bgai.controller.AuthController - 服务器已初始化，实际运行端口: 8080
2025-07-06 20:58:45.281 [main] INFO  com.bgpay.bgai.controller.AuthController - 认证控制器URL配置已更新: redirectUri=http://localhost:8080/api/auth/callback, 系统实际运行端口=8080
2025-07-06 20:58:45.295 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from ans.namespace attribute : null
2025-07-06 20:58:45.295 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from ALIBABA_ALIWARE_NAMESPACE attribute :null
2025-07-06 20:58:45.296 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from namespace attribute :null
2025-07-06 20:58:45.334 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2025-07-06 20:58:45.334 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2025-07-06 20:58:45.339 [main] INFO  com.alibaba.nacos.common.remote.client - [RpcClientFactory] create a new rpc client of e02dc9e4-9563-4fb3-b55c-38bb342ab752
2025-07-06 20:58:45.342 [main] INFO  com.alibaba.nacos.common.remote.client - [e02dc9e4-9563-4fb3-b55c-38bb342ab752] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2025-07-06 20:58:45.342 [main] INFO  com.alibaba.nacos.common.remote.client - [e02dc9e4-9563-4fb3-b55c-38bb342ab752] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2025-07-06 20:58:45.342 [main] INFO  com.alibaba.nacos.common.remote.client - [e02dc9e4-9563-4fb3-b55c-38bb342ab752] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2025-07-06 20:58:45.343 [main] INFO  com.alibaba.nacos.common.remote.client - [e02dc9e4-9563-4fb3-b55c-38bb342ab752] Try to connect to server on start up, server: {serverIp = '8.133.246.113', server main port = 8848}
2025-07-06 20:58:45.343 [main] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:8.133.246.113 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"OPENSSL","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2025-07-06 20:58:45.470 [main] INFO  com.alibaba.nacos.common.remote.client - [e02dc9e4-9563-4fb3-b55c-38bb342ab752] Success to connect to server [8.133.246.113:8848] on start up, connectionId = 1751806725227_139.226.176.198_12744
2025-07-06 20:58:45.470 [main] INFO  com.alibaba.nacos.common.remote.client - [e02dc9e4-9563-4fb3-b55c-38bb342ab752] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2025-07-06 20:58:45.470 [com.alibaba.nacos.client.remote.worker] INFO  com.alibaba.nacos.common.remote.client - [e02dc9e4-9563-4fb3-b55c-38bb342ab752] Notify connected event to listeners.
2025-07-06 20:58:45.470 [main] INFO  com.alibaba.nacos.common.remote.client - [e02dc9e4-9563-4fb3-b55c-38bb342ab752] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda/0x000002548174ec00
2025-07-06 20:58:45.470 [com.alibaba.nacos.client.remote.worker] INFO  com.alibaba.nacos.client.naming - Grpc connection connect
2025-07-06 20:58:45.471 [main] INFO  com.alibaba.nacos.client.naming - [REGISTER-SERVICE] d750d92e-152f-4055-a641-3bc9dda85a29 registering service bgai with instance Instance{instanceId='null', ip='192.168.86.8', port=8080, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={IPv6=[2408:820c:7529:52e2:b903:cf7a:4227:22da], preserved.register.source=SPRING_CLOUD, preserved.heart.beat.interval=5000}}
2025-07-06 20:58:45.491 [main] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - nacos registry, DEFAULT_GROUP bgai 192.168.86.8:8080 register finished
2025-07-06 20:58:45.523 [main] WARN  c.bgpay.bgai.config.NacosRouteDefinitionRepository - Nacos中未找到路由定义配置
2025-07-06 20:58:45.634 [main] INFO  c.a.c.n.discovery.NacosDiscoveryHeartBeatPublisher - Start nacos heartBeat task scheduler.
2025-07-06 20:58:45.667 [main] INFO  com.bgpay.bgai.config.NacosConfig - 应用启动完成，当前环境: dev
2025-07-06 20:58:45.667 [main] INFO  com.bgpay.bgai.config.NacosConfig - Nacos配置中心: 8.133.246.113:8848, 命名空间: d750d92e-152f-4055-a641-3bc9dda85a29
2025-07-06 20:58:45.667 [main] INFO  com.bgpay.bgai.config.NacosConfig - 注意: 如果看到Nacos配置加载警告，但应用正常启动，说明应用正在使用本地配置文件
2025-07-06 20:58:45.669 [main] INFO  c.b.bgai.controller.ReactiveYamlDataDrivenApiTest - Started ReactiveYamlDataDrivenApiTest in 25.069 seconds (process running for 51.269)
2025-07-06 20:58:45.674 [scheduling-1] INFO  com.bgpay.bgai.service.deepseek.FileTypeService - 开始刷新文件类型缓存
2025-07-06 20:58:45.675 [scheduling-1] DEBUG com.bgpay.bgai.mapper.FileTypeMapper.selectList - ==>  Preparing: SELECT id,mime_type,extensions,magic_numbers,is_active FROM mime_type_config WHERE (is_active = ?)
2025-07-06 20:58:45.676 [scheduling-1] DEBUG com.bgpay.bgai.mapper.FileTypeMapper.selectList - ==> Parameters: true(Boolean)
2025-07-06 20:58:45.682 [main] INFO  com.bgpay.bgai.service.deepseek.FileTypeService - 开始刷新文件类型缓存
2025-07-06 20:58:45.688 [scheduling-1] DEBUG com.bgpay.bgai.mapper.FileTypeMapper.selectList - <==      Total: 52
2025-07-06 20:58:45.688 [main] DEBUG com.bgpay.bgai.mapper.FileTypeMapper.selectList - ==>  Preparing: SELECT id,mime_type,extensions,magic_numbers,is_active FROM mime_type_config WHERE (is_active = ?)
2025-07-06 20:58:45.689 [main] DEBUG com.bgpay.bgai.mapper.FileTypeMapper.selectList - ==> Parameters: true(Boolean)
2025-07-06 20:58:45.701 [main] DEBUG com.bgpay.bgai.mapper.FileTypeMapper.selectList - <==      Total: 52
2025-07-06 20:58:45.701 [scheduling-1] DEBUG c.b.bgai.mapper.AllowedFileTypeMapper.selectList - ==>  Preparing: SELECT mime_type FROM allowed_file_type WHERE (is_allowed = ?)
2025-07-06 20:58:45.702 [scheduling-1] DEBUG c.b.bgai.mapper.AllowedFileTypeMapper.selectList - ==> Parameters: true(Boolean)
2025-07-06 20:58:45.708 [scheduling-1] DEBUG c.b.bgai.mapper.AllowedFileTypeMapper.selectList - <==      Total: 11
2025-07-06 20:58:45.709 [main] DEBUG c.b.bgai.mapper.AllowedFileTypeMapper.selectList - ==>  Preparing: SELECT mime_type FROM allowed_file_type WHERE (is_allowed = ?)
2025-07-06 20:58:45.709 [scheduling-1] INFO  com.bgpay.bgai.service.deepseek.FileTypeService - 文件类型缓存刷新完成，共加载 52 个MIME类型配置和 11 个允许的文件类型
2025-07-06 20:58:45.710 [main] DEBUG c.b.bgai.mapper.AllowedFileTypeMapper.selectList - ==> Parameters: true(Boolean)
2025-07-06 20:58:45.717 [main] DEBUG c.b.bgai.mapper.AllowedFileTypeMapper.selectList - <==      Total: 11
2025-07-06 20:58:45.718 [main] INFO  com.bgpay.bgai.service.deepseek.FileTypeService - 文件类型缓存刷新完成，共加载 52 个MIME类型配置和 11 个允许的文件类型
2025-07-06 20:58:45.718 [main] INFO  com.bgpay.bgai.seata.SagaStateMachineConfig - ==================== Saga状态机加载报告 ====================
2025-07-06 20:58:45.718 [main] INFO  com.bgpay.bgai.seata.SagaStateMachineConfig - Saga状态机配置加载状态: 成功
2025-07-06 20:58:45.718 [main] INFO  com.bgpay.bgai.seata.SagaStateMachineConfig - 已加载的状态机定义文件数量: 2
2025-07-06 20:58:45.718 [main] INFO  com.bgpay.bgai.seata.SagaStateMachineConfig - 已加载的状态机定义文件:
2025-07-06 20:58:45.718 [main] INFO  com.bgpay.bgai.seata.SagaStateMachineConfig -  - /E:/project/bgai/target/classes/statelang/bgai-saga-transaction.json
2025-07-06 20:58:45.718 [main] INFO  com.bgpay.bgai.seata.SagaStateMachineConfig -  - /E:/project/bgai/target/classes/statelang/chat_completion_saga.json
2025-07-06 20:58:45.718 [main] INFO  com.bgpay.bgai.seata.SagaStateMachineConfig - Saga解析器状态: CUSTOM_FASTJSON2
2025-07-06 20:58:45.719 [main] INFO  com.bgpay.bgai.seata.SagaStateMachineConfig - 状态机解析结果: 成功 2 个, 失败 0 个
2025-07-06 20:58:45.719 [main] INFO  com.bgpay.bgai.seata.SagaStateMachineConfig - 状态机自动注册已禁用(saga.state-machine.auto-register=false)，避免重复注册错误
2025-07-06 20:58:45.719 [main] INFO  com.bgpay.bgai.seata.SagaStateMachineConfig - =============================================================
2025-07-06 20:58:45.721 [main] INFO  com.bgpay.bgai.seata.SeataTransactionListener - 应用程序已就绪，Seata事务监听器激活
2025-07-06 20:58:45.721 [main] INFO  com.bgpay.bgai.seata.SeataTransactionListener - Seata配置信息:
2025-07-06 20:58:45.721 [main] INFO  com.bgpay.bgai.seata.SeataTransactionListener -  - seata.saga.state-machine.auto-register: false
2025-07-06 20:58:45.722 [main] INFO  com.bgpay.bgai.seata.SeataTransactionListener -  - seata.enabled: false
2025-07-06 20:58:45.722 [main] INFO  com.bgpay.bgai.seata.SeataTransactionListener -  - saga.enabled: false
2025-07-06 20:58:45.725 [main] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [fixed-d750d92e-152f-4055-a641-3bc9dda85a29-8.133.246.113_8848] [subscribe] common-dev.yaml+DEFAULT_GROUP+d750d92e-152f-4055-a641-3bc9dda85a29
2025-07-06 20:58:45.725 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-d750d92e-152f-4055-a641-3bc9dda85a29-8.133.246.113_8848] [add-listener] ok, tenant=d750d92e-152f-4055-a641-3bc9dda85a29, dataId=common-dev.yaml, group=DEFAULT_GROUP, cnt=1
2025-07-06 20:58:45.725 [main] INFO  c.a.cloud.nacos.refresh.NacosContextRefresher - [Nacos Config] Listening config: dataId=common-dev.yaml, group=DEFAULT_GROUP
2025-07-06 20:58:45.725 [main] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [fixed-d750d92e-152f-4055-a641-3bc9dda85a29-8.133.246.113_8848] [subscribe] bgtech-ai.yaml+DEFAULT_GROUP+d750d92e-152f-4055-a641-3bc9dda85a29
2025-07-06 20:58:45.726 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-d750d92e-152f-4055-a641-3bc9dda85a29-8.133.246.113_8848] [add-listener] ok, tenant=d750d92e-152f-4055-a641-3bc9dda85a29, dataId=bgtech-ai.yaml, group=DEFAULT_GROUP, cnt=1
2025-07-06 20:58:45.726 [main] INFO  c.a.cloud.nacos.refresh.NacosContextRefresher - [Nacos Config] Listening config: dataId=bgtech-ai.yaml, group=DEFAULT_GROUP
2025-07-06 20:58:45.729 [main] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [fixed-d750d92e-152f-4055-a641-3bc9dda85a29-8.133.246.113_8848] [subscribe] bgtech-ai-dev.yaml+DEFAULT_GROUP+d750d92e-152f-4055-a641-3bc9dda85a29
2025-07-06 20:58:45.729 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-d750d92e-152f-4055-a641-3bc9dda85a29-8.133.246.113_8848] [add-listener] ok, tenant=d750d92e-152f-4055-a641-3bc9dda85a29, dataId=bgtech-ai-dev.yaml, group=DEFAULT_GROUP, cnt=1
2025-07-06 20:58:45.729 [main] INFO  c.a.cloud.nacos.refresh.NacosContextRefresher - [Nacos Config] Listening config: dataId=bgtech-ai-dev.yaml, group=DEFAULT_GROUP
2025-07-06 20:58:45.730 [main] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [fixed-d750d92e-152f-4055-a641-3bc9dda85a29-8.133.246.113_8848] [subscribe] bgtech-ai+DEFAULT_GROUP+d750d92e-152f-4055-a641-3bc9dda85a29
2025-07-06 20:58:45.730 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-d750d92e-152f-4055-a641-3bc9dda85a29-8.133.246.113_8848] [add-listener] ok, tenant=d750d92e-152f-4055-a641-3bc9dda85a29, dataId=bgtech-ai, group=DEFAULT_GROUP, cnt=1
2025-07-06 20:58:45.730 [main] INFO  c.a.cloud.nacos.refresh.NacosContextRefresher - [Nacos Config] Listening config: dataId=bgtech-ai, group=DEFAULT_GROUP
2025-07-06 20:58:45.736 [main] INFO  c.b.bgai.controller.ReactiveYamlDataDrivenApiTest - 初始化测试类: ReactiveYamlDataDrivenApiTest
2025-07-06 20:58:45.742 [main] ERROR io.qameta.allure.AllureLifecycle - Could not update test case: test case with uuid 50a1a50e-4c2b-40b0-bfd1-627a5e249ae1 not found
2025-07-06 20:58:45.754 [main] INFO  com.bgpay.bgai.base.YamlDataProvider - 从YAML文件加载测试数据: src/test/resources/test-data/ReactiveYamlDataDrivenApiTest/testChatApi.yml
2025-07-06 20:58:45.801 [main] ERROR io.qameta.allure.AllureLifecycle - Could not add attachment: no test is running
2025-07-06 20:58:46.478 [main] INFO  c.b.bgai.controller.ReactiveYamlDataDrivenApiTest - 开始执行测试方法: testChatApi, testId: 78e9791e-ab9b-4f41-8e4c-92c7097f3005
2025-07-06 20:58:46.479 [main] ERROR io.qameta.allure.AllureLifecycle - Could not update test case: test case with uuid ac8a0cd7-003f-4e97-9710-b1fa15dd2f4f not found
2025-07-06 20:58:46.479 [main] ERROR io.qameta.allure.AllureLifecycle - Could not update test case: test case with uuid ac8a0cd7-003f-4e97-9710-b1fa15dd2f4f not found
